0.7441791324,0.0238071416,0.0130540708,0.0815175764,0.0751211357,0.6639396346,0.6158575688,0.5431309904,0.0526263131,0.0130540708,0.0751211357,0.0857128452,0.0215645240,0.0850910514,0.0850910514,0.3032290215,0.0526263131,0.2338919285,0.0751211357,0.0751211357,0.5500000000,0.2764196909,0.6222245809,0.8239104966,0.0775571512,0.7362204724,0.0131012145,0.0762673647,0.6184229922,0.1922973171,0.7583225097,0.8113819494,0.0707663976,0.7340425532,0.0067332312,0.0503188953,0.0369073258,0.0044925508,0.0249399613,0.0360649745,0.5384615385,0.3055118110,0.9325498879,0.0130540708,0.3000000000,0.2875489388,0.0362318841,0.0165289256,0.1315136476,0.2142857143,0.2574468085,0.6179540710,0.0025938368,0.0018484186,0.0009076390,0.0042645837,0.0046076244,0.0061365358,0.0026471940,0.0017725756,0.0042367522,0.0108117193,0.0154828838,0.0789779673,3
0.2384736993,0.4048345945,0.0189477821,0.1083607112,0.0976980241,0.5259332804,0.4739637186,0.4600638978,0.0515607693,0.0189477821,0.0976980241,0.0880345060,0.0136583092,0.0949898936,0.0949898936,0.2142551710,0.0515607693,0.1512941048,0.0976980241,0.0976980241,0.4250000000,0.3822964670,0.7097828648,0.8456086988,0.1155744465,0.0275590551,0.0190231164,0.1001615980,0.4985831252,0.2414613196,0.7091346743,0.8252754245,0.0887563783,0.6276595745,0.0092101465,0.0632529632,0.0399124163,0.0066394811,0.0348445027,0.0331517376,0.4423076923,0.3914960630,0.9370975401,0.0189477821,0.5750000000,0.2906902549,0.3840579710,0.2396694215,0.1736972705,0.1830357143,0.3574468085,0.5615866388,0.0075891640,0.0119499154,0.0031942663,0.0104084284,0.0078883960,0.0089889539,0.0082990880,0.0056550197,0.0098441734,0.0159784191,0.0143346704,0.0839630293,3
0.5070945922,0.3172574917,0.0093154093,0.0709259158,0.0585865041,0.3624305004,0.4908998442,0.5367412141,0.0259143102,0.0093154093,0.0585865041,0.0926620273,0.0063935858,0.0679810904,0.0679810904,0.1509623475,0.0259143102,0.0900411582,0.0585865041,0.0585865041,0.6833333333,0.1836375028,0.8028445268,0.8405900297,0.0923113355,0.8346456693,0.0093423575,0.0570175157,0.6079100036,0.1528099202,0.8011340829,0.7983010078,0.0577565533,0.7978723404,0.0056722475,0.0442265222,0.1130537117,0.0305844551,0.0420770903,0.1489705363,0.5961538462,0.2539607248,0.7640113994,0.0093154093,0.0750000000,0.2867206090,0.0144927536,0.0330578512,0.0669975186,0.1584821429,0.1574468085,0.1503131524,0.0008582602,0.0055212635,0.0005619751,0.0041840660,0.0026618685,0.0086993037,0.0084169469,0.0015678271,0.0017852247,0.0105692393,0.0092911417,0.0623807574,3
0.1962754910,0.2707701582,0.0717450392,0.2529685915,0.2299123054,0.3214455917,0.3276210153,0.3801916933,0.1250137037,0.0717450392,0.2299123054,0.1697117720,0.0224218944,0.2079372363,0.2079372363,0.2546248014,0.1250137037,0.1598016509,0.2299123054,0.2299123054,0.4666666667,0.3508530088,0.6561109491,0.6336048072,0.2521485871,0.0000000000,0.0720692215,0.2208985262,0.4933286986,0.4094269300,0.5733754328,0.7313683557,0.2472499857,0.6170212766,0.0452786454,0.1797649901,0.1268338064,0.0474557480,0.1906927636,0.2054222305,0.5384615385,0.3106299213,0.6933177321,0.0717450392,0.2500000000,0.3117599817,0.0144927536,0.0289256198,0.0223325062,0.0357142857,0.0361702128,0.0480167015,0.0981725236,0.0188491479,0.0160178564,0.0285985937,0.1522495856,0.0534794240,0.0328602414,0.0167294071,0.0111122210,0.0533847008,0.0580378194,0.2317915718,1
0.3681045565,0.0464212051,0.0675864758,0.2423157099,0.2217608262,0.5715250199,0.7082725993,0.6325878594,0.1316669890,0.0675864758,0.2217608262,0.1263491106,0.0255088156,0.2610198645,0.2610198645,0.2940811994,0.1316669890,0.1984644177,0.2217608262,0.2217608262,0.6916666667,0.1735316034,0.6194816592,0.8305714146,0.2326008053,0.7716535433,0.0678563845,0.2069432270,0.6984304159,0.3872512612,0.5891674290,0.6753435319,0.2478996082,0.8191489362,0.0473354316,0.1846585929,0.1217162345,0.0335154082,0.1731438661,0.1845362073,0.5576923077,0.2946437251,0.7292065001,0.0675864758,0.2000000000,0.3051954234,0.0144927536,0.1404958678,0.1141439206,0.1406250000,0.3212765957,0.7974947808,0.0187183074,0.0078091145,0.0044190769,0.0314526810,0.0089611093,0.0298917688,0.0110781838,0.0065340138,0.0137090667,0.0433410560,0.0478956685,0.2130313107,1
0.1663683373,0.1135757697,0.0101777478,0.0676527674,0.0625987931,0.4795869738,0.6233935130,0.4440894569,0.0412668865,0.0101777478,0.0625987931,0.1660176871,0.0221854446,0.0625925100,0.0625925100,0.2662719496,0.0412668865,0.2392988551,0.0625987931,0.0625987931,0.3333333333,0.4718862007,0.6472754410,0.7968405508,0.0700948440,0.5236220472,0.0102220963,0.0625243912,0.5069632248,0.1601695833,0.8093446498,0.7572795173,0.0705533042,0.5638297872,0.0056718929,0.0442244187,0.0622579688,0.0115950580,0.0261285408,0.0671846625,0.5576923077,0.2845338777,0.8874216287,0.0101777478,0.3750000000,0.2882893404,0.0362318841,0.1818181818,0.1166253102,0.1093750000,0.1787234043,0.1586638831,0.0036256183,0.0038822777,0.0015136461,0.0062628462,0.0074693224,0.0061529524,0.0034107528,0.0026045693,0.0030093082,0.0098785203,0.0066477311,0.0690520358,3
0.6626702687,0.0532914861,0.0600697746,0.2394084623,0.2063939895,0.2907863384,0.4824773558,0.3993610224,0.0755980202,0.0600697746,0.2063939895,0.1024186385,0.0088494909,0.1894197020,0.1894197020,0.1099203946,0.0755980202,0.0696403203,0.2063939895,0.2063939895,0.4166666667,0.3930716566,0.8557836812,0.8147916289,0.2417854165,0.2401574803,0.0603016455,0.1989201439,0.4806574571,0.3842409254,0.6282877698,0.7632202866,0.2591955638,0.6063829787,0.0373996656,0.1599571736,0.1089095869,0.0326555230,0.1582251818,0.1779030065,0.6153846154,0.2489688789,0.7363700202,0.0600697746,0.2500000000,0.2960344772,0.3405797101,0.1942148760,0.1563275434,0.3437500000,0.3382978723,0.5031315240,0.0098039093,0.0168433980,0.0072759465,0.0303894615,0.0327840388,0.0303475592,0.0168890561,0.0120801123,0.0301706712,0.0808429558,0.0740839206,0.1749897759,1
0.5567061390,0.1216327746,0.0615144619,0.2316910303,0.2094155741,0.4510722796,0.4839758237,0.7923322684,0.1116054019,0.0615144619,0.2094155741,0.1104488188,0.0176478449,0.2699414206,0.2699414206,0.2432423942,0.1116054019,0.1693863328,0.2094155741,0.2094155741,0.7750000000,0.1219211823,0.6871141618,0.8634805286,0.2377397133,0.8425196850,0.0615798126,0.1715513854,0.8100628793,0.3298618257,0.5700227836,0.5427950788,0.2002856452,0.7978723404,0.0593405348,0.2113874818,0.2773164749,0.1103881348,0.2386600320,0.3336350807,0.5192307692,0.3166550384,0.5449347488,0.0615144619,0.4000000000,0.3122795222,0.3333333333,0.1859504132,0.1141439206,0.1316964286,0.2042553191,0.7014613779,0.0123712749,0.0027608943,0.0048692103,0.0114388721,0.0088178846,0.0103181493,0.0088991479,0.0044646820,0.0079914090,0.0271050702,0.0259329309,0.1583724423,1
0.3894371063,0.2473180416,0.0206913231,0.1169820875,0.1037804341,0.4282764098,0.5818431866,0.3833865815,0.0507034191,0.0206913231,0.1037804341,0.1078608588,0.0129180596,0.0914235237,0.0914235237,0.1909002615,0.0507034191,0.1076605047,0.1037804341,0.1037804341,0.2750000000,0.5517473118,0.7421409808,0.8472085237,0.1232411402,0.4921259843,0.0207824128,0.0979436547,0.4207783396,0.2237981772,0.7444946654,0.7019113559,0.1247518701,0.4361702128,0.0139364212,0.0844793459,0.0940690232,0.0201126935,0.0705629385,0.1402881403,0.5576923077,0.2946437251,0.7909612156,0.0206913231,0.0250000000,0.2880839379,0.0217391304,0.1776859504,0.1811414392,0.2566964286,0.2808510638,0.6659707724,0.0022884886,0.0094941526,0.0034932551,0.0074665768,0.0058271658,0.0080477335,0.0087803972,0.0048387557,0.0075427004,0.0196376897,0.0177850060,0.1085132192,3
0.1943256108,0.2106895337,0.0546193741,0.2256794383,0.1946714624,0.6829229547,0.6203338016,0.2460063898,0.0688380907,0.0546193741,0.1946714624,0.1321566140,0.0091316710,0.1470253289,0.1470253289,0.1000371656,0.0688380907,0.0777577231,0.1946714624,0.1946714624,0.4833333333,0.3357634889,0.8559881986,0.7128337346,0.2339527368,0.0590551181,0.0548525173,0.1726857542,0.3776134319,0.3337276249,0.6141619467,0.6261390226,0.2159118941,0.6489361702,0.0443500983,0.1775209894,0.1756608207,0.0509999198,0.1642570933,0.2087180553,0.5192307692,0.3114721419,0.6946877623,0.0546193741,0.0750000000,0.3073542474,0.0217391304,0.0082644628,0.0322580645,0.0535714286,0.0702127660,0.0793319415,0.0395108378,0.0350378218,0.0273229583,0.0690760869,0.0609151303,0.2420021511,0.0642394320,0.0274228672,0.0280540968,0.0167506069,0.0732386027,0.1637418984,0
0.0000000000,0.3287332252,0.0630141208,0.2043999051,0.2125166570,0.5391580620,0.6270036651,0.2971246006,0.1247836917,0.0630141208,0.2125166570,0.2410043758,0.0418487732,0.2005176340,0.2005176340,0.2871881328,0.1247836917,0.2259574550,0.2125166570,0.2125166570,0.4416666667,0.3689660433,0.5458618030,0.5738255902,0.1273922340,0.0000000000,0.0632087551,0.2004763159,0.5162871028,0.3837114403,0.5911505620,0.7279926274,0.2296072689,0.6276595745,0.0423925657,0.1727155925,0.1895868700,0.0933780997,0.2237519973,0.2976003276,0.4423076923,0.3914960630,0.5952825092,0.0630141208,0.0250000000,0.3128079024,0.0362318841,0.0454545455,0.0322580645,0.0446428571,0.0446808511,0.1398747390,0.1052075535,0.0056062890,0.0141975632,0.0261609093,0.0093091659,0.0293518432,0.0328057828,0.0079616419,0.0135051231,0.0165693373,0.0560093601,0.2047970965,1
0.7732047674,0.0727341766,0.0155794645,0.0990364316,0.0852263772,0.5138204925,0.5333133232,0.5782747604,0.0312573069,0.0155794645,0.0852263772,0.0920504454,0.0085177165,0.0987036079,0.0987036079,0.1117574277,0.0312573069,0.0603421711,0.0852263772,0.0852263772,0.5416666667,0.2856662826,0.8518892414,0.8470993113,0.1132708613,0.8425196850,0.0156280910,0.0777951884,0.6358171902,0.1876904048,0.7571650994,0.6079836042,0.0911955306,0.7234042553,0.0114873779,0.0739417217,0.0908283847,0.0162398399,0.0524601088,0.1197250622,0.5576923077,0.2744240303,0.8096946454,0.0155794645,0.5500000000,0.2882221639,0.4202898551,0.2438016529,0.3250620347,0.3236607143,0.3680851064,0.7035490605,0.0026316354,0.0013514471,0.0008475541,0.0034601582,0.0029434093,0.0101013221,0.0032644433,0.0013554460,0.0034849614,0.0152974652,0.0232017872,0.0941978648,3
0.3949483600,0.0660896049,0.2109561466,0.4531351544,0.4298999637,0.5073073868,0.5209047596,0.3833865815,0.2607887208,0.2109561466,0.4298999637,0.2112380334,0.0439570003,0.4042882465,0.4042882465,0.3260642417,0.2607887208,0.3040104896,0.4298999637,0.4298999637,0.3083333333,0.5146820825,0.5739154575,0.6938513405,0.4547548406,0.7637795276,0.2113697209,0.4301770587,0.4740801782,0.6453617300,0.4183925207,0.8474256082,0.4308390996,0.5638297872,0.1076261828,0.2986809873,0.0487394019,0.0088694882,0.2074630496,0.0510484440,0.5384615385,0.3106299213,0.8971316928,0.2109561466,0.5500000000,0.3330640898,0.1231884058,0.2396694215,0.1935483871,0.2098214286,0.3765957447,0.5762004175,0.0353610045,0.0218706543,0.0150998410,0.0698394142,0.0943094070,0.0961881623,0.0418235236,0.0219533118,0.1085064511,0.3298626982,0.1614436690,0.4263733259,0
0.4399449466,0.2372235796,0.0507550842,0.1878056555,0.1860217140,0.6360603654,0.3707390682,0.3865814696,0.1616884827,0.0507550842,0.1860217140,0.2086526090,0.0778854700,0.1771275964,0.1771275964,0.5015332014,0.1616884827,0.4373532092,0.1860217140,0.1860217140,0.4166666667,0.3983849966,0.4533051100,0.7841559049,0.1760164355,0.3307086614,0.0509329197,0.1850517691,0.5089618109,0.3745200094,0.6048146553,0.8240209545,0.1878103463,0.5957446809,0.0275928660,0.1322911701,0.0494648702,0.0064623694,0.0733305965,0.0264628107,0.5192307692,0.3270208313,0.9451034474,0.0507550842,0.2250000000,0.3011078831,0.1449275362,0.2809917355,0.2084367246,0.7388392857,0.7744680851,0.7870563674,0.0143681201,0.0133275633,0.0157252711,0.0188480172,0.0170859247,0.0394054032,0.0111871807,0.0105354774,0.0228136243,0.0632218358,0.0746719478,0.1931522027,1
0.4007463298,0.3268429695,0.0074023045,0.0489989307,0.0491585184,0.3381254964,0.3859143653,0.6741214058,0.0206421679,0.0074023045,0.0491585184,0.0869636731,0.0132206659,0.0764144230,0.0764144230,0.1374978715,0.0206421679,0.0770588268,0.0491585184,0.0491585184,0.6333333333,0.2168458781,0.7963276912,0.8477104697,0.0353628538,0.8346456693,0.0074299553,0.0395816610,0.8313978063,0.0983974441,0.7545934222,0.5108646662,0.0221322365,0.7765957447,0.0069394667,0.0514599132,0.1100084628,0.0168944663,0.0286884290,0.1150165508,0.6346153846,0.2248263085,0.8056825961,0.0074023045,0.2500000000,0.2863389269,0.0289855072,0.0495867769,0.1389578164,0.1339285714,0.1340425532,0.2400835073,0.0005443836,0.0004972669,0.0005693078,0.0006017268,0.0004162661,0.0006558974,0.0010811190,0.0003292638,0.0006322768,0.0028832675,0.0026251496,0.0606063535,3
0.6222888122,0.1064928388,0.5198203646,0.7946550443,0.7054475493,0.7828038125,0.5113690144,0.7060702875,0.3137153279,0.5198203646,0.7054475493,0.1677067587,0.0176045816,0.8001370094,0.8001370094,0.1830554142,0.3137153279,0.1747989361,0.7054475493,0.7054475493,0.6250000000,0.2229729730,0.7408585016,0.5383795047,0.8431269139,0.7677165354,0.5209796474,0.6643091881,0.6942150308,0.7899424913,0.3489498500,0.6983190830,0.8671153564,0.7234042553,0.3518901088,0.5748069770,0.1097436424,0.0298831220,0.5220520882,0.1736312969,0.6923076923,0.1743020759,0.7537694381,0.5198203646,0.0750000000,0.4619896564,0.1086956522,0.0909090909,0.0570719603,0.6116071429,0.6063829787,0.7118997912,0.0714819327,0.0505603296,0.0421225658,0.0708192109,0.0887147388,0.1918024030,0.0997013975,0.0233789966,0.0852739869,0.3371279179,0.3068096179,0.7477537497,2
0.5980749476,0.0501967771,0.1406359311,0.3741899475,0.3415377077,0.5008737093,0.5673806986,0.3003194888,0.1979479656,0.1406359311,0.3415377077,0.1510193247,0.0240641999,0.2830424284,0.2830424284,0.2959773177,0.1979479656,0.2221581682,0.3415377077,0.3415377077,0.3666666667,0.4496207757,0.5991453762,0.5043900258,0.3492488924,0.0039370079,0.1412677414,0.3292678664,0.3770456589,0.5330415899,0.5094516767,0.7286233034,0.4059331901,0.4787234043,0.0872474781,0.2648224883,0.0677006295,0.0111090407,0.1914075745,0.0885633348,0.7307692308,0.1531058618,0.8665329702,0.1406359311,0.4500000000,0.3248832066,0.0869565217,0.1280991736,0.1637717122,0.2299107143,0.2234042553,0.4613778706,0.0744157070,0.0307754429,0.0350996000,0.1330180071,0.0858210724,0.0765936234,0.0527516752,0.0400823023,0.0519803767,0.1724327909,0.1642602504,0.3568603826,0
0.4368975427,0.1365205477,0.1029036109,0.2731861071,0.2849072586,0.6675138999,0.5686776046,0.3993610224,0.1663280038,0.1029036109,0.2849072586,0.2402161599,0.0480033246,0.2533957024,0.2533957024,0.2944026690,0.1663280038,0.2686144060,0.2849072586,0.2849072586,0.3333333333,0.4775537634,0.5743106647,0.6372969902,0.2050690973,0.0629921260,0.1032479791,0.2835904250,0.4385034574,0.4955309079,0.5492607536,0.8353801739,0.3382621659,0.5425531915,0.0549854676,0.2020213360,0.1002755366,0.0313831587,0.1726199125,0.1100571681,0.5961538462,0.2539607248,0.7950301024,0.1029036109,0.5750000000,0.3064185745,0.1594202899,0.1074380165,0.0818858561,0.1964285714,0.2127659574,0.1795407098,0.0234150081,0.0145439757,0.0088283786,0.1456302041,0.1786333961,0.0786023818,0.0343120995,0.0332892335,0.0455346546,0.0780109371,0.0965026559,0.2380046866,1
0.6208844897,0.2866711865,0.0162522405,0.0953085600,0.0878017215,0.7889594917,0.4013002108,0.3194888179,0.0461218662,0.0162522405,0.0878017215,0.1169042517,0.0132645378,0.0733976306,0.0733976306,0.2087341128,0.0461218662,0.1235015068,0.0878017215,0.0878017215,0.5583333333,0.2696790900,0.7200329402,0.8447319030,0.0859875098,0.0314960630,0.0163246581,0.0713059741,0.4896677521,0.1648201748,0.7499224858,0.5889805835,0.0926059140,0.7553191489,0.0154344907,0.0905311641,0.2579330977,0.1149591699,0.1226492421,0.3674274224,0.6346153846,0.2344603983,0.5321003372,0.0162522405,0.0750000000,0.2779088965,0.0289855072,0.0578512397,0.0471464020,0.0513392857,0.0659574468,0.0354906054,0.0088467690,0.0048239581,0.0191653759,0.0867494839,0.0305175859,0.0235545730,0.0307407420,0.0094945973,0.0017588169,0.0124498037,0.0090644820,0.0794315013,3
0.1461023212,0.1115531495,0.1341806105,0.3666300423,0.3324295902,0.4841540905,0.5777883042,0.3130990415,0.1621561799,0.1341806105,0.3324295902,0.1717445588,0.0237107069,0.2675541901,0.2675541901,0.2152406365,0.1621561799,0.2149949727,0.3324295902,0.3324295902,0.2833333333,0.5385981369,0.6962839012,0.6936806864,0.3764124572,0.0393700787,0.1347834240,0.3197455762,0.3656006872,0.5208424532,0.5061051123,0.7007484375,0.3791184090,0.5425531915,0.0840729817,0.2592126493,0.0892269044,0.0193693745,0.2113345256,0.1227865139,0.6730769231,0.2017377138,0.8122550346,0.1341806105,0.3750000000,0.3315000724,0.0579710145,0.1446280992,0.0868486352,0.0870535714,0.0829787234,0.1816283925,0.0547539571,0.0444142077,0.0279049155,0.2207237975,0.1194724685,0.1407651932,0.0441083189,0.0498325282,0.0599265554,0.1969599393,0.1084695241,0.3159947939,0
0.5129490769,0.0251244408,0.1148529960,0.3067819306,0.3037973117,0.6785941223,0.5927632903,0.3578274760,0.2241487677,0.1148529960,0.3037973117,0.2297012827,0.0674042067,0.2619233142,0.2619233142,0.4287007562,0.2241487677,0.3894241524,0.3037973117,0.3037973117,0.4000000000,0.4204118177,0.4719850984,0.6652928257,0.2811453410,0.0078740157,0.1152799011,0.3042997461,0.4342237692,0.5187141567,0.5282881877,0.8647583346,0.3496581152,0.6382978723,0.0593479496,0.2114031403,0.0735754964,0.0193297705,0.1667556318,0.0843435737,0.5961538462,0.2638269614,0.8422951266,0.1148529960,0.7250000000,0.3044498104,0.0434782609,0.0289256198,0.0297766749,0.1562500000,0.1957446809,0.4592901879,0.0294368460,0.0579844751,0.0236708922,0.0394704583,0.0665620095,0.0587703572,0.0697366189,0.0194904980,0.0499338236,0.1739672837,0.1417104463,0.2876641046,1
